,bnds,time,member,lat,lat_bnds,lon,lon_bnds,time_bnds,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,mrro,crs
4074,0,1985-06-01,4,42.3125,42.25,2.8125,2.75,1985-06-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,2.5175781,-2147483647
4075,0,1985-06-01,5,42.3125,42.25,2.8125,2.75,1985-06-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0078125,-2147483647
4076,0,1985-06-01,6,42.3125,42.25,2.8125,2.75,1985-06-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.3125,-2147483647
4077,0,1985-06-01,7,42.3125,42.25,2.8125,2.75,1985-06-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.5966797,-2147483647
4078,0,1985-06-01,8,42.3125,42.25,2.8125,2.75,1985-06-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.06933594,-2147483647
4079,0,1985-06-01,9,42.3125,42.25,2.8125,2.75,1985-06-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.28125,-2147483647
4080,0,1985-06-01,10,42.3125,42.25,2.8125,2.75,1985-06-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.15429688,-2147483647
4081,0,1985-06-01,11,42.3125,42.25,2.8125,2.75,1985-06-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.67089844,-2147483647
4082,0,1985-06-01,12,42.3125,42.25,2.8125,2.75,1985-06-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.6699219,-2147483647
4083,0,1985-06-01,13,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.24414062,-2147483647
4084,0,1985-06-01,14,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.53808594,-2147483647
4085,0,1985-06-01,15,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.3544922,-2147483647
4086,0,1985-06-01,16,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,1.6103516,-2147483647
4087,0,1985-06-01,17,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.013671875,-2147483647
4088,0,1985-06-01,18,42.3125,42.25,2.8125,2.75,1985-06-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,1.1552734,-2147483647
4089,0,1985-06-01,19,42.3125,42.25,2.8125,2.75,1985-06-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0029296875,-2147483647
4090,0,1985-06-01,20,42.3125,42.25,2.8125,2.75,1985-06-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.12207031,-2147483647
4091,0,1985-06-01,21,42.3125,42.25,2.8125,2.75,1985-06-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.47558594,-2147483647
4092,0,1985-07-01,0,42.3125,42.25,2.8125,2.75,1985-07-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.171875,-2147483647
4093,0,1985-07-01,1,42.3125,42.25,2.8125,2.75,1985-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.7626953,-2147483647
4094,0,1985-07-01,2,42.3125,42.25,2.8125,2.75,1985-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,1.1591797,-2147483647
4095,0,1985-07-01,3,42.3125,42.25,2.8125,2.75,1985-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.4375,-2147483647
4096,0,1985-07-01,4,42.3125,42.25,2.8125,2.75,1985-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,1.9355469,-2147483647
4097,0,1985-07-01,5,42.3125,42.25,2.8125,2.75,1985-07-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4098,0,1985-07-01,6,42.3125,42.25,2.8125,2.75,1985-07-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.09667969,-2147483647
4099,0,1985-07-01,7,42.3125,42.25,2.8125,2.75,1985-07-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.24316406,-2147483647
4100,0,1985-07-01,8,42.3125,42.25,2.8125,2.75,1985-07-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4101,0,1985-07-01,9,42.3125,42.25,2.8125,2.75,1985-07-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.047851562,-2147483647
4102,0,1985-07-01,10,42.3125,42.25,2.8125,2.75,1985-07-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.07324219,-2147483647
4103,0,1985-07-01,11,42.3125,42.25,2.8125,2.75,1985-07-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.20117188,-2147483647
4104,0,1985-07-01,12,42.3125,42.25,2.8125,2.75,1985-07-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.31152344,-2147483647
4105,0,1985-07-01,13,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.068359375,-2147483647
4106,0,1985-07-01,14,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.06347656,-2147483647
4107,0,1985-07-01,15,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.23339844,-2147483647
4108,0,1985-07-01,16,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.49804688,-2147483647
4109,0,1985-07-01,17,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.18457031,-2147483647
4110,0,1985-07-01,18,42.3125,42.25,2.8125,2.75,1985-07-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.095703125,-2147483647
4111,0,1985-07-01,19,42.3125,42.25,2.8125,2.75,1985-07-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4112,0,1985-07-01,20,42.3125,42.25,2.8125,2.75,1985-07-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.028320312,-2147483647
4113,0,1985-07-01,21,42.3125,42.25,2.8125,2.75,1985-07-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.34375,-2147483647
4114,0,1985-08-01,0,42.3125,42.25,2.8125,2.75,1985-08-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.013671875,-2147483647
4115,0,1985-08-01,1,42.3125,42.25,2.8125,2.75,1985-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.08886719,-2147483647
4116,0,1985-08-01,2,42.3125,42.25,2.8125,2.75,1985-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.43847656,-2147483647
4117,0,1985-08-01,3,42.3125,42.25,2.8125,2.75,1985-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.3798828,-2147483647
4118,0,1985-08-01,4,42.3125,42.25,2.8125,2.75,1985-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,1.3417969,-2147483647
4119,0,1985-08-01,5,42.3125,42.25,2.8125,2.75,1985-08-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4120,0,1985-08-01,6,42.3125,42.25,2.8125,2.75,1985-08-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.4033203,-2147483647
4121,0,1985-08-01,7,42.3125,42.25,2.8125,2.75,1985-08-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.3779297,-2147483647
4122,0,1985-08-01,8,42.3125,42.25,2.8125,2.75,1985-08-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4123,0,1985-08-01,9,42.3125,42.25,2.8125,2.75,1985-08-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4124,0,1985-08-01,10,42.3125,42.25,2.8125,2.75,1985-08-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,2.2421875,-2147483647
4125,0,1985-08-01,11,42.3125,42.25,2.8125,2.75,1985-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.40039062,-2147483647
4126,0,1985-08-01,12,42.3125,42.25,2.8125,2.75,1985-08-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.9482422,-2147483647
4127,0,1985-08-01,13,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4128,0,1985-08-01,14,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.026367188,-2147483647
4129,0,1985-08-01,15,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.24511719,-2147483647
4130,0,1985-08-01,16,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.5673828,-2147483647
4131,0,1985-08-01,17,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4132,0,1985-08-01,18,42.3125,42.25,2.8125,2.75,1985-08-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.016601562,-2147483647
4133,0,1985-08-01,19,42.3125,42.25,2.8125,2.75,1985-08-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.028320312,-2147483647
4134,0,1985-08-01,20,42.3125,42.25,2.8125,2.75,1985-08-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.0048828125,-2147483647
4135,0,1985-08-01,21,42.3125,42.25,2.8125,2.75,1985-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.18261719,-2147483647
4136,0,1985-09-01,0,42.3125,42.25,2.8125,2.75,1985-09-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.091796875,-2147483647
4137,0,1985-09-01,1,42.3125,42.25,2.8125,2.75,1985-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.01953125,-2147483647
4138,0,1985-09-01,2,42.3125,42.25,2.8125,2.75,1985-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.26660156,-2147483647
4139,0,1985-09-01,3,42.3125,42.25,2.8125,2.75,1985-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.43945312,-2147483647
4140,0,1985-09-01,4,42.3125,42.25,2.8125,2.75,1985-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,10.582031,-2147483647
4141,0,1985-09-01,5,42.3125,42.25,2.8125,2.75,1985-09-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4142,0,1985-09-01,6,42.3125,42.25,2.8125,2.75,1985-09-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.48632812,-2147483647
4143,0,1985-09-01,7,42.3125,42.25,2.8125,2.75,1985-09-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,1.4189453,-2147483647
4144,0,1985-09-01,8,42.3125,42.25,2.8125,2.75,1985-09-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,3.2001953,-2147483647
4145,0,1985-09-01,9,42.3125,42.25,2.8125,2.75,1985-09-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4146,0,1985-09-01,10,42.3125,42.25,2.8125,2.75,1985-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.05859375,-2147483647
4147,0,1985-09-01,11,42.3125,42.25,2.8125,2.75,1985-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.20410156,-2147483647
4148,0,1985-09-01,12,42.3125,42.25,2.8125,2.75,1985-09-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.057617188,-2147483647
4149,0,1985-09-01,13,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4150,0,1985-09-01,14,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.0078125,-2147483647
4151,0,1985-09-01,15,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.51953125,-2147483647
4152,0,1985-09-01,16,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.3828125,-2147483647
4153,0,1985-09-01,17,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.032226562,-2147483647
4154,0,1985-09-01,18,42.3125,42.25,2.8125,2.75,1985-09-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4155,0,1985-09-01,19,42.3125,42.25,2.8125,2.75,1985-09-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0390625,-2147483647
4156,0,1985-09-01,20,42.3125,42.25,2.8125,2.75,1985-09-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.016601562,-2147483647
4157,0,1985-09-01,21,42.3125,42.25,2.8125,2.75,1985-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.4013672,-2147483647
4158,0,1985-10-01,0,42.3125,42.25,2.8125,2.75,1985-10-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.016601562,-2147483647
4159,0,1985-10-01,1,42.3125,42.25,2.8125,2.75,1985-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.08105469,-2147483647
4160,0,1985-10-01,2,42.3125,42.25,2.8125,2.75,1985-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,4.203125,-2147483647
4161,0,1985-10-01,3,42.3125,42.25,2.8125,2.75,1985-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.5449219,-2147483647
4162,0,1985-10-01,4,42.3125,42.25,2.8125,2.75,1985-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,3.4853516,-2147483647
4163,0,1985-10-01,5,42.3125,42.25,2.8125,2.75,1985-10-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4164,0,1985-10-01,6,42.3125,42.25,2.8125,2.75,1985-10-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.3828125,-2147483647
4165,0,1985-10-01,7,42.3125,42.25,2.8125,2.75,1985-10-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.14648438,-2147483647
4166,0,1985-10-01,8,42.3125,42.25,2.8125,2.75,1985-10-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.12890625,-2147483647
4167,0,1985-10-01,9,42.3125,42.25,2.8125,2.75,1985-10-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
4168,0,1985-10-01,10,42.3125,42.25,2.8125,2.75,1985-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.17773438,-2147483647
4169,0,1985-10-01,11,42.3125,42.25,2.8125,2.75,1985-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.40234375,-2147483647
4170,0,1985-10-01,12,42.3125,42.25,2.8125,2.75,1985-10-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.38964844,-2147483647
4171,0,1985-10-01,13,42.3125,42.25,2.8125,2.75,1985-10-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.08691406,-2147483647
4172,0,1985-10-01,14,42.3125,42.25,2.8125,2.75,1985-10-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.005859375,-2147483647
4173,0,1985-10-01,15,42.3125,42.25,2.8125,2.75,1985-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.2548828,-2147483647
