time,mrro
1970-01-01,0.4088076634285714
1970-02-01,0.5146019311904763
1970-03-01,0.36021205490476194
1970-04-01,0.524460562
1970-05-01,0.4579613082142857
1970-06-01,0.17364211442857141
1970-07-01,0.12267485128571429
1970-08-01,0.12197730821428572
1970-09-01,0.1982421881904762
1970-10-01,1.388160343547619
1970-11-01,0.9522879658333333
1970-12-01,0.5305524516428571
1971-01-01,0.4291548334318182
1971-02-01,0.6249999973181818
1971-03-01,0.44846413329545454
1971-04-01,0.25368430454545454
1971-05-01,0.21373402011363635
1971-06-01,0.18168501263636364
1971-07-01,0.09645774238636363
1971-08-01,0.2613192438636363
1971-09-01,0.24826882125000002
1971-10-01,0.6070667576590909
1971-11-01,0.32612748277272724
1971-12-01,0.2664683957272727
1972-01-01,0.2735706670454545
1972-02-01,0.4425603652272727
1972-03-01,0.3765536204318182
1972-04-01,0.42511541340909087
1972-05-01,0.22607421854545456
1972-06-01,0.26784446284090907
1972-07-01,0.21164772602272724
1972-08-01,0.14058061077272727
1972-09-01,0.5771928318409091
1972-10-01,0.784756739659091
1972-11-01,0.3210227295
1972-12-01,0.3793057558181818
1973-01-01,0.25541548579545453
1973-02-01,0.1742276269090909
1973-03-01,0.2451171866818182
1973-04-01,0.1594904109090909
1973-05-01,0.1326349434090909
1973-06-01,0.10959694852272728
1973-07-01,0.057927911431818184
1973-08-01,0.15829190418181818
1973-09-01,0.3627485794545455
1973-10-01,0.21333451706818182
1973-11-01,0.2269620035454545
1973-12-01,0.2844460257954545
1974-01-01,0.2540394136363636
1974-02-01,0.30051491752272724
1974-03-01,0.20068359118181817
1974-04-01,0.25435013863636363
1974-05-01,0.30286754022727275
1974-06-01,0.22438742795454544
1974-07-01,0.27277165995454544
1974-08-01,0.09907670518181817
1974-09-01,0.18226207281818183
1974-10-01,0.7598987891818182
1974-11-01,0.6466175398863636
1974-12-01,0.34952059454545453
1975-01-01,0.3756214469090909
1975-02-01,0.2819602307954545
1975-03-01,0.4519264875909091
1975-04-01,0.37326882038636366
1975-05-01,0.2980735117045455
1975-06-01,0.20197088181818182
1975-07-01,0.11354758584090908
1975-08-01,0.09419389143181817
1975-09-01,0.2799183218181818
1975-10-01,1.247292272409091
1975-11-01,0.3856534071818182
1975-12-01,0.3052201705454545
1976-01-01,0.5873135678181819
1976-02-01,0.5670276953409091
1976-03-01,0.595969463090909
1976-04-01,0.3766423996818182
1976-05-01,0.45414595377272726
1976-06-01,0.2670010688636364
1976-07-01,0.17888849531818182
1976-08-01,0.17644708729545455
1976-09-01,0.3362926187954545
1976-10-01,0.9950284057272728
1976-11-01,0.581276632159091
1976-12-01,0.7366388449772727
1977-01-01,0.3603515634318182
1977-02-01,0.35946377272727276
1977-03-01,0.37633167704545456
1977-04-01,0.2774325269090909
1977-05-01,0.20609907622727272
1977-06-01,0.23579545645454544
1977-07-01,0.1874556100227273
1977-08-01,0.11101739990909092
1977-09-01,0.1925603690681818
1977-10-01,0.3660333813863636
1977-11-01,0.5969460447727273
1977-12-01,0.43727805275
1978-01-01,0.34086470147727277
1978-02-01,0.2653586655909091
1978-03-01,0.21413352179545456
1978-04-01,0.28710937297727274
1978-05-01,0.20348011645454545
1978-06-01,0.14115767104545454
1978-07-01,0.11341441565909091
1978-08-01,0.18372691754545453
1978-09-01,0.22056995788636363
1978-10-01,0.8460582141818183
1978-11-01,0.5382634946363637
1978-12-01,0.7776544711363637
1979-01-01,0.3819247149090909
1979-02-01,0.3402876394318182
1979-03-01,0.49036754525
1979-04-01,0.2757013490909091
1979-05-01,0.35284978925000005
1979-06-01,0.18625710502272727
1979-07-01,0.14808238515909092
1979-08-01,0.1593572425227273
1979-09-01,0.2722833806818182
1979-10-01,0.8260387062500001
1979-11-01,0.8147194588863637
1979-12-01,0.37930575161363633
1980-01-01,0.35968572234090906
1980-02-01,0.3156072425909091
1980-03-01,0.20942826775
1980-04-01,0.2215465176136364
1980-05-01,0.17675781318181819
1980-06-01,0.18252841063636363
1980-07-01,0.09050958827272727
1980-08-01,0.1628639884090909
1980-09-01,0.21462180545454546
1980-10-01,0.2775213085227273
1980-11-01,0.22261185775
1980-12-01,0.12735262781818182
1981-01-01,0.2749467328181818
1981-02-01,0.24791370724999998
1981-03-01,0.21337890727272726
1981-04-01,0.32168856906818183
1981-05-01,0.1624201005
1981-06-01,0.09184126388636363
1981-07-01,0.05934836706818181
1981-08-01,0.08948863738636363
1981-09-01,0.42866655574999996
1981-10-01,0.4306640623863636
1981-11-01,0.48530717354545455
1981-12-01,0.3117897740909091
1982-01-01,0.3994584552272727
1982-02-01,0.32781428056818185
1982-03-01,0.2745916239772727
1982-04-01,0.46013849440909094
1982-05-01,0.2770774136363636
1982-06-01,0.2187943893409091
1982-07-01,0.128284801
1982-08-01,0.20534446213636362
1982-09-01,0.44375888079545456
1982-10-01,0.6795543490681818
1982-11-01,1.2278053861818181
1982-12-01,0.6360972992727273
1983-01-01,0.8694069566136363
1983-02-01,0.3263050423636364
1983-03-01,0.30832741545454545
1983-04-01,0.2484019888409091
1983-05-01,0.21169211570454546
1983-06-01,0.2506214500909091
1983-07-01,0.1623313185909091
1983-08-01,0.18572443311363634
1983-09-01,0.3034889914772727
1983-10-01,0.7990944623863636
1983-11-01,0.8437943848863636
1983-12-01,0.6148792671590909
1984-01-01,0.5306285448863637
1984-02-01,0.44402521568181813
1984-03-01,0.3087269204545455
1984-04-01,0.3081498538409091
1984-05-01,0.20525568149999998
1984-06-01,0.16228693154545454
1984-07-01,0.13973721606818182
1984-08-01,0.3518732268409091
1984-09-01,0.47287820022727267
1984-10-01,0.44704368068181816
1984-11-01,0.4742542551136364
1984-12-01,0.28750888079545456
1985-01-01,0.4152610051136364
1985-02-01,0.18945312738636363
1985-03-01,0.18226207679545456
1985-04-01,0.3868962992045455
1985-05-01,0.29958274079545455
1985-06-01,0.2389470891818182
1985-07-01,0.07497336652272728
1985-08-01,0.16410689038636364
1985-09-01,1.1585138398863637
1985-10-01,0.4991566080681818
1985-11-01,0.30468749704545456
1985-12-01,0.3417081018181818
1986-01-01,0.2900390623409091
1986-02-01,0.3661221622727273
1986-03-01,0.3801047545909091
1986-04-01,0.41503906
1986-05-01,0.35151811425
1986-06-01,0.20343572438636362
1986-07-01,0.1993519163409091
1986-08-01,0.1325905546590909
1986-09-01,0.3666548321590909
1986-10-01,0.9576527053863636
1986-11-01,0.5212180381363637
1986-12-01,0.37739701922727276
1987-01-01,0.49791370393181816
1987-02-01,0.5877130692045455
1987-03-01,0.5870472290681819
1987-04-01,0.5755948175227273
1987-05-01,0.5191761323636364
1987-06-01,0.25847833738636367
1987-07-01,0.19327059579545455
1987-08-01,0.22327770011363635
1987-09-01,0.5118519273863636
1987-10-01,0.5138938200909091
1987-11-01,0.27485795443181815
1987-12-01,0.20512251272727272
1988-01-01,0.14102450363636365
1988-02-01,0.1268643453409091
1988-03-01,0.15278764275
1988-04-01,0.21875
1988-05-01,0.17529296852272727
1988-06-01,0.20569957559090907
1988-07-01,0.07630504272727273
1988-08-01,0.0930841631590909
1988-09-01,0.16752486161363636
1988-10-01,0.16162109427272728
1988-11-01,0.08180930429545454
1988-12-01,0.23148970272727268
1989-01-01,0.22221235602272726
1989-02-01,0.2243874300227273
1989-03-01,0.16628196395454545
1989-04-01,0.2112926148863636
1989-05-01,0.19171697375000002
1989-06-01,0.14595170463636364
1989-07-01,0.09645774179545455
1989-08-01,0.09210760045454545
1989-09-01,0.4938742817272727
1989-10-01,1.2058771240909092
1989-11-01,0.604492184909091
1989-12-01,0.3468572447727273
1990-01-01,0.30650746040909094
1990-02-01,0.33274147618181815
1990-03-01,0.20649857990909093
1990-04-01,0.3078391325
