time,mrro
2006-01-01,1.2246094
2006-02-01,0.9897461000000001
2006-03-01,0.33007813999999996
2006-04-01,0.27294922
2006-05-01,0.1337890625
2006-06-01,0.06640625
2006-07-01,0.066406251
2006-08-01,0.09912109499999999
2006-09-01,0.138183595
2006-10-01,0.1850585875
2006-11-01,0.441894525
2006-12-01,0.77441408
2007-01-01,0.980957025
2007-02-01,0.857421875
2007-03-01,1.2006836
2007-04-01,0.46044923099999996
2007-05-01,0.115722655
2007-06-01,0.046875
2007-07-01,0.08203125
2007-08-01,0.052246094
2007-09-01,0.03125
2007-10-01,0.037597656
2007-11-01,0.07421875
2007-12-01,0.1127929675
2008-01-01,0.2734375
2008-02-01,0.35498047499999996
2008-03-01,0.374023445
2008-04-01,0.3798828
2008-05-01,0.24365234
2008-06-01,0.064453124
2008-07-01,0.27392578
2008-08-01,0.13574218500000002
2008-09-01,0.14941406
2008-10-01,0.1147460925
2008-11-01,0.1376953125
2008-12-01,0.47705079499999997
2009-01-01,1.0952148400000001
2009-02-01,0.87353515
2009-03-01,0.53027344
2009-04-01,0.18652344
2009-05-01,0.09326172
2009-06-01,0.0673828125
2009-07-01,0.18847656
2009-08-01,0.6674804625
2009-09-01,0.07373046850000001
2009-10-01,0.04345703
2009-11-01,0.2763672
2009-12-01,0.144042969
2010-01-01,1.1118164
2010-02-01,1.7851562499999998
2010-03-01,0.92089845
2010-04-01,0.3403320325
2010-05-01,0.31640625
2010-06-01,0.0795898425
2010-07-01,0.0703125
2010-08-01,0.14257812250000002
2010-09-01,0.07421875100000001
2010-10-01,0.028808594
2010-11-01,0.13867187600000003
2010-12-01,1.30419925
2011-01-01,1.1645507999999998
2011-02-01,0.5668945249999999
2011-03-01,0.45947266
2011-04-01,0.352539065
2011-05-01,0.239746095
2011-06-01,0.12500000100000003
2011-07-01,0.119140625
2011-08-01,0.14648437
2011-09-01,0.134765625
2011-10-01,0.246093745
2011-11-01,0.630859395
2011-12-01,1.03125001
2012-01-01,1.2895508
2012-02-01,1.954101575
2012-03-01,0.528320315
2012-04-01,0.40869139400000004
2012-05-01,0.15527344
2012-06-01,0.060546875
2012-07-01,0.619140644
2012-08-01,0.172363281
2012-09-01,0.146484375
2012-10-01,0.158203125
2012-11-01,0.1103515625
2012-12-01,0.25976562999999997
2013-01-01,0.51123048
2013-02-01,1.6020508
2013-03-01,0.615722655
2013-04-01,0.40966797
2013-05-01,0.28027343
2013-06-01,0.10107421750000001
2013-07-01,0.09814452875
2013-08-01,0.24316406100000001
2013-09-01,0.145996091
2013-10-01,0.23144531000000002
2013-11-01,0.1147460925
2013-12-01,0.88330077
2014-01-01,0.5126953000000001
2014-02-01,1.0859375
2014-03-01,1.02148438
2014-04-01,0.5009765700000001
2014-05-01,0.35351562999999997
2014-06-01,0.16845703
2014-07-01,0.14160156000000002
2014-08-01,0.07275390500000001
2014-09-01,0.065429689
2014-10-01,0.1450195325
2014-11-01,0.06298828000000001
2014-12-01,0.09423828249999999
2015-01-01,0.126953125
2015-02-01,0.15283203
2015-03-01,0.3710937625
2015-04-01,0.267089845
2015-05-01,0.10107421750000001
2015-06-01,0.072265625
2015-07-01,0.048828125
2015-08-01,0.168457025
2015-09-01,0.24609375
2015-10-01,0.323730475
2015-11-01,0.31591797499999996
2015-12-01,0.47998047
2016-01-01,0.8837890500000001
2016-02-01,0.6455078399999999
2016-03-01,0.37060548
2016-04-01,0.346679685
2016-05-01,0.139648435
2016-06-01,0.183593749
2016-07-01,0.315429689
2016-08-01,0.1176757825
2016-09-01,0.266601565
2016-10-01,0.11523437500000001
2016-11-01,0.29199218000000005
2016-12-01,0.71289063
2017-01-01,1.02734375
2017-02-01,0.99902342
2017-03-01,0.72998045
2017-04-01,0.45166016
2017-05-01,0.22851563
2017-06-01,0.152343744
2017-07-01,0.1176757825
2017-08-01,0.1962890625
2017-09-01,0.11718749999999999
2017-10-01,0.1171875
2017-11-01,0.27978516000000003
2017-12-01,0.68505857
2018-01-01,0.88720702
2018-02-01,1.07714845
2018-03-01,0.87500002
2018-04-01,0.640624995
2018-05-01,0.42626952500000004
2018-06-01,0.134277345
2018-07-01,0.16699218999999998
2018-08-01,0.2480468725
2018-09-01,0.073242189
2018-10-01,0.11376953
2018-11-01,0.5166015700000001
2018-12-01,0.87353518
2019-01-01,1.0239258
2019-02-01,0.81494143
2019-03-01,0.8652344
2019-04-01,0.44970704499999997
2019-05-01,0.23095702999999998
2019-06-01,0.1118164075
2019-07-01,0.10546875100000001
2019-08-01,0.10351562399999999
2019-09-01,0.189941405
2019-10-01,0.07080078149999999
2019-11-01,0.126953125
2019-12-01,0.43896485
2020-01-01,0.56005858
2020-02-01,1.1357421699999999
2020-03-01,0.27539062999999997
2020-04-01,0.21484374999999997
2020-05-01,0.350585925
2020-06-01,0.096679685
2020-07-01,0.36767578
2020-08-01,0.2275390625
2020-09-01,0.099121095
2020-10-01,0.06494140500000001
2020-11-01,0.29003906
2020-12-01,0.67919922
2021-01-01,0.807128905
2021-02-01,1.362304675
2021-03-01,0.43798827
2021-04-01,1.01220703
2021-05-01,0.40332031999999995
2021-06-01,0.25732421250000004
2021-07-01,0.27392578
2021-08-01,0.15576172
2021-09-01,0.13671875
2021-10-01,0.309570305
2021-11-01,0.5717773549999999
2021-12-01,0.59960938
2022-01-01,0.73632813
2022-02-01,0.46630858999999997
2022-03-01,1.418457045
2022-04-01,0.303710935
2022-05-01,0.12060546999999999
2022-06-01,0.10107421999999999
2022-07-01,0.12011719
2022-08-01,0.08740234625
2022-09-01,0.078124999
2022-10-01,0.080078125
2022-11-01,0.14599609
2022-12-01,0.28466797
2023-01-01,1.06201173
2023-02-01,0.73144532
2023-03-01,0.75976563
2023-04-01,1.33984377
2023-05-01,0.228515625
2023-06-01,0.08544921750000001
2023-07-01,0.07080078249999999
2023-08-01,0.04345703
2023-09-01,0.0615234375
2023-10-01,0.04345703
2023-11-01,0.07763671999999999
2023-12-01,0.10156250100000001
2024-01-01,0.1962890625
2024-02-01,0.448242186
2024-03-01,0.52734375
2024-04-01,0.203125
2024-05-01,0.11279296899999999
2024-06-01,0.08154296600000001
2024-07-01,0.12109374899999999
2024-08-01,0.0400390625
2024-09-01,0.02294921875
2024-10-01,0.12060546999999999
2024-11-01,0.24365234600000002
2024-12-01,0.95361327
2025-01-01,1.38867188
2025-02-01,0.63330078
2025-03-01,0.2587890625
2025-04-01,0.114746095
2025-05-01,0.04736328
2025-06-01,0.021484375
2025-07-01,0.021484375
2025-08-01,0.078125
2025-09-01,0.07177734625
2025-10-01,0.0380859375
2025-11-01,0.062500001
2025-12-01,0.26904297
2026-01-01,1.0541992
2026-02-01,0.608886725
2026-03-01,0.3168945325
2026-04-01,0.20996094399999998
2026-05-01,0.076171875
2026-06-01,0.20605468100000002
2026-07-01,0.0546875
2026-08-01,0.0532226565
2026-09-01,0.1870117125
2026-10-01,0.3598632875
2026-11-01,0.26025391249999996
2026-12-01,1.5517577999999999
2027-01-01,0.95458987
2027-02-01,0.50244142
2027-03-01,0.5229492250000001
2027-04-01,0.29052733750000004
2027-05-01,0.21142578
2027-06-01,0.131347655
2027-07-01,0.068359375
2027-08-01,0.151855469
2027-09-01,0.07666015500000001
2027-10-01,0.1025390625
2027-11-01,0.12890625
2027-12-01,0.74414063
2028-01-01,1.46044921
2028-02-01,0.89111328
2028-03-01,0.42529296
2028-04-01,0.5312500099999999
2028-05-01,0.24658203
2028-06-01,1.473632844
2028-07-01,0.8671875059999999
2028-08-01,0.10156250125
2028-09-01,0.06982421750000001
2028-10-01,0.152832035
2028-11-01,0.08251953249999999
2028-12-01,0.41552733000000003
2029-01-01,1.10205075
2029-02-01,0.463378895
2029-03-01,0.6000976499999999
2029-04-01,0.37304688
2029-05-01,0.1220703125
2029-06-01,0.14404296500000002
2029-07-01,0.5820312599999999
2029-08-01,0.08203125
2029-09-01,0.181640619
2029-10-01,0.15527343500000002
2029-11-01,0.249511725
2029-12-01,0.24902344
2030-01-01,1.0517578300000001
2030-02-01,0.57519532
2030-03-01,0.45458984999999996
2030-04-01,0.2016601625
2030-05-01,0.1591796875
2030-06-01,0.088867186
