time,mrro
1970-01-01,0.9193173340476191
1970-02-01,0.9217354828571429
1970-03-01,0.8228236672380953
1970-04-01,0.4186197890476191
1970-05-01,0.3061290926190476
1970-06-01,0.3081752252857143
1970-07-01,0.3031994021190476
1970-08-01,0.24930245476190477
1970-09-01,0.224888394047619
1970-10-01,0.37727864602380956
1970-11-01,0.6101190458571428
1970-12-01,1.120349689642857
1971-01-01,1.3841441718181817
1971-02-01,1.1294833094545456
1971-03-01,0.8256835889545454
1971-04-01,0.4107333104545454
1971-05-01,0.3257723707727273
1971-06-01,0.24409623527272728
1971-07-01,0.22727272520454544
1971-08-01,0.2598544060454545
1971-09-01,0.37357954520454545
1971-10-01,0.49098899145454544
1971-11-01,1.171120389409091
1971-12-01,1.3147638493181817
1972-01-01,1.407892390909091
1972-02-01,1.2472922584090909
1972-03-01,0.7336647759090908
1972-04-01,0.4837091627272727
1972-05-01,0.42915482999999993
1972-06-01,0.4774946795454546
1972-07-01,0.4625799029545455
1972-08-01,0.3111683256818182
1972-09-01,0.30300071009090906
1972-10-01,0.5002663365681819
1972-11-01,0.58101030025
1972-12-01,1.0145596668181818
1973-01-01,1.1477716645454545
1973-02-01,1.3205788395454545
1973-03-01,0.8710049772727273
1973-04-01,0.5225497152272728
1973-05-01,0.33846768418181816
1973-06-01,0.29709694404545456
1973-07-01,0.3138316776818182
1973-08-01,0.32581675834090906
1973-09-01,0.3008256393409091
1973-10-01,0.3989257806818182
1973-11-01,1.2414328937727275
1973-12-01,1.377441405909091
1974-01-01,1.4499733645454547
1974-02-01,1.1775568236363636
1974-03-01,0.8290571710454546
1974-04-01,0.5498934659090909
1974-05-01,0.36909623781818185
1974-06-01,0.27028586829545453
1974-07-01,0.32244318147727274
1974-08-01,0.6036044032954545
1974-09-01,0.5598810349545454
1974-10-01,0.5414595136136364
1974-11-01,0.9792258556818182
1974-12-01,1.0652521375
1975-01-01,1.3041104395454546
1975-02-01,1.0419477954545455
1975-03-01,0.8390003587272727
1975-04-01,0.5763050448636364
1975-05-01,0.3827681118181818
1975-06-01,0.2679332394090909
1975-07-01,0.3968394899545455
1975-08-01,0.25683593661363635
1975-09-01,0.47736150877272726
1975-10-01,0.6218039825909091
1975-11-01,0.6776455995227273
1975-12-01,1.0079456644545455
1976-01-01,0.7659357236363636
1976-02-01,1.0109641304545454
1976-03-01,0.8773082395454544
1976-04-01,0.6178089486363636
1976-05-01,0.5435014219545454
1976-06-01,0.44784268477272726
1976-07-01,0.34858841895454545
1976-08-01,0.23872514263636366
