time,t
1970-01-01,7.100809131428572
1970-02-01,7.83360769
1970-03-01,10.479910751428571
1970-04-01,12.472433057142858
1970-05-01,15.075920714285715
1970-06-01,19.047739985714287
1970-07-01,21.601827557142858
1970-08-01,21.94100172857143
1970-09-01,18.984430828571426
1970-10-01,15.25432482857143
1970-11-01,11.224400127142857
1970-12-01,8.706096568571429
1971-01-01,7.4897667521126765
1971-02-01,8.431393038028169
1971-03-01,10.243480369014085
1971-04-01,12.335923725352112
1971-05-01,15.431007957746479
1971-06-01,19.150761985915494
1971-07-01,21.963482028169015
1971-08-01,22.481156408450705
1971-09-01,19.62153385915493
1971-10-01,15.599334359154929
1971-11-01,10.877778388732395
1971-12-01,9.169756888732396
1972-01-01,7.939246816901408
1972-02-01,8.751292936619718
1972-03-01,10.393114464788733
1972-04-01,12.37952514084507
1972-05-01,15.242710169014085
1972-06-01,18.612511014084507
1972-07-01,21.9693826056338
1972-08-01,22.17939866197183
1972-09-01,19.118315366197184
1972-10-01,15.255804380281692
1972-11-01,11.516959147887324
1972-12-01,8.490990878873239
1973-01-01,7.677115422535211
1973-02-01,9.199590147887324
1973-03-01,10.220276667605633
1973-04-01,13.0539448028169
1973-05-01,15.208324147887325
1973-06-01,19.820133704225352
1973-07-01,22.811207126760564
1973-08-01,22.766615309859155
1973-09-01,18.958846845070426
1973-10-01,15.519214943661972
1973-11-01,11.95580714084507
1973-12-01,9.184542807042254
1974-01-01,8.226658777464788
1974-02-01,8.829954347887325
1974-03-01,10.690292161971831
1974-04-01,12.317960478873239
1974-05-01,15.268265880281689
1974-06-01,19.10655532394366
1974-07-01,21.884765577464787
1974-08-01,21.563696605633805
1974-09-01,18.845703169014083
1974-10-01,15.240867119718311
1974-11-01,11.19159876338028
1974-12-01,8.46385345774648
1975-01-01,6.898396233802816
1975-02-01,8.303752209859155
1975-03-01,10.44086985915493
1975-04-01,12.730331183098592
1975-05-01,15.166318267605634
1975-06-01,19.159826056338026
1975-07-01,22.55490766197183
1975-08-01,22.656855169014086
1975-09-01,19.121863957746477
1975-10-01,15.08800064084507
1975-11-01,11.206852428169013
1975-12-01,8.707127529577464
1976-01-01,7.725517177464789
1976-02-01,8.392633143661971
1976-03-01,10.438957932394365
1976-04-01,12.626980661971832
1976-05-01,15.037962140845071
1976-06-01,18.147956056338028
1976-07-01,21.875398999999998
1976-08-01,22.324810197183098
1976-09-01,18.934872915492956
1976-10-01,14.8818221971831
1976-11-01,11.144916429577465
1976-12-01,8.744429474647887
1977-01-01,8.094258918309858
1977-02-01,8.76471726197183
1977-03-01,10.27313494084507
1977-04-01,12.330999669014084
1977-05-01,15.198957450704224
1977-06-01,18.884297999999998
1977-07-01,22.058415
1977-08-01,22.137695394366197
1977-09-01,19.122895605633804
1977-10-01,14.647460936619717
1977-11-01,11.50412631690141
1977-12-01,8.285486363380281
1978-01-01,7.70960332112676
1978-02-01,8.571963040845072
1978-03-01,10.347669950704224
1978-04-01,12.46638423943662
1978-05-01,15.310395549295775
1978-06-01,19.28877366197183
1978-07-01,22.438545352112676
1978-08-01,22.798195436619718
1978-09-01,19.123762098591552
1978-10-01,15.404420633802816
1978-11-01,11.995942433802817
1978-12-01,8.921558628169015
1979-01-01,8.591673067605635
1979-02-01,8.40880833661972
1979-03-01,9.982751978873239
1979-04-01,12.184460267605633
1979-05-01,15.276876133802816
1979-06-01,19.611905802816903
1979-07-01,22.430265211267606
1979-08-01,22.5458571971831
1979-09-01,18.736204316901407
1979-10-01,15.574548845070423
1979-11-01,11.70621976056338
1979-12-01,8.825594228169013
1980-01-01,7.981596645070423
1980-02-01,8.921476129577465
1980-03-01,10.467966029577465
1980-04-01,12.114849225352113
1980-05-01,15.010577119718311
1980-06-01,19.2492021971831
1980-07-01,22.407391549295774
1980-08-01,22.118205366197184
1980-09-01,19.039901549295774
1980-10-01,15.446454105633803
1980-11-01,10.53368450140845
1980-12-01,8.902192483098592
1981-01-01,8.298993226760564
1981-02-01,8.683635002816901
1981-03-01,10.720001602816902
1981-04-01,12.54819540140845
1981-05-01,15.383458894366198
1981-06-01,19.21150138028169
1981-07-01,22.729052
1981-08-01,22.421943830985917
1981-09-01,19.609773901408452
1981-10-01,15.201887070422536
1981-11-01,11.770067661971831
1981-12-01,9.253177314084507
1982-01-01,8.379772784507043
1982-02-01,8.796572369014084
1982-03-01,10.552266749295775
1982-04-01,12.87537135915493
1982-05-01,15.945051176056339
1982-06-01,19.394930112676057
1982-07-01,22.37823228169014
1982-08-01,22.02764636619718
1982-09-01,19.239642887323942
1982-10-01,15.232380612676057
1982-11-01,11.392591866197183
1982-12-01,8.501499197183099
1983-01-01,8.20924570140845
1983-02-01,8.975627171830986
1983-03-01,10.743232830985916
1983-04-01,12.911311626760565
1983-05-01,15.203743845070424
1983-06-01,18.79251484507042
1983-07-01,21.782322830985915
1983-08-01,22.054893732394365
1983-09-01,19.15255009859155
1983-10-01,15.051166366197183
1983-11-01,11.155259669014084
1983-12-01,8.526160830985916
1984-01-01,7.078812732394367
1984-02-01,8.258802809859153
1984-03-01,10.19532628028169
1984-04-01,11.973110154929577
1984-05-01,15.703716450704226
1984-06-01,19.34376376056338
1984-07-01,22.509573070422533
1984-08-01,22.315773535211267
1984-09-01,18.976163633802816
1984-10-01,14.84515297887324
1984-11-01,11.656428760563381
1984-12-01,8.78970894084507
1985-01-01,7.631230736619718
1985-02-01,8.814563169014084
1985-03-01,10.361878290140845
1985-04-01,12.944638464788733
1985-05-01,15.365234422535211
1985-06-01,18.89834118309859
1985-07-01,22.51995766197183
1985-08-01,22.431558112676054
1985-09-01,19.635302056338027
1985-10-01,16.004951605633803
1985-11-01,11.615825788732394
1985-12-01,8.846074487323945
1986-01-01,8.174804676056338
1986-02-01,8.284551067605634
1986-03-01,10.24504835915493
1986-04-01,12.281057471830986
1986-05-01,15.558965105633801
1986-06-01,19.43261718309859
1986-07-01,22.67787194366197
1986-08-01,22.89475129577465
1986-09-01,19.570174971830983
1986-10-01,15.52317616197183
1986-11-01,11.21542143661972
1986-12-01,8.85161748028169
1987-01-01,8.041813395774648
1987-02-01,8.203633912676057
1987-03-01,10.322141843661973
1987-04-01,12.517330605633802
1987-05-01,15.713509570422534
1987-06-01,19.366362211267607
1987-07-01,22.321068985915495
1987-08-01,22.98112891549296
1987-09-01,19.607944507042255
1987-10-01,15.134352978873242
1987-11-01,11.577285971830985
1987-12-01,9.34560681971831
1988-01-01,8.706852459154929
1988-02-01,9.117999009859155
