time,t
1970-01-01,0.23755580767142856
1970-02-01,0.6147739973571429
1970-03-01,2.565973766214286
1970-04-01,5.120033478
1970-05-01,9.18134768
1970-06-01,12.581236114285714
1970-07-01,14.840569178571428
1970-08-01,15.580984921428572
1970-09-01,13.41171875
1970-10-01,10.131612787142856
1970-11-01,5.666308602857143
1970-12-01,3.239773990857143
1971-01-01,1.7671930005633802
1971-02-01,0.49869333147887324
1971-03-01,1.9056998247887322
1971-04-01,5.03999778028169
1971-05-01,9.478446857746478
1971-06-01,12.682933556338028
1971-07-01,15.200401654929577
1971-08-01,15.455201838028168
1971-09-01,13.914860246478874
1971-10-01,10.286146556338029
1971-11-01,6.431723135211268
1971-12-01,4.395975463380282
1972-01-01,2.0646456891267606
1972-02-01,2.0243315406760565
1972-03-01,2.428243284577465
1972-04-01,6.129621478873239
1972-05-01,9.547865257746478
1972-06-01,13.043147563380282
1972-07-01,15.348674049295775
1972-08-01,15.80188157746479
1972-09-01,13.835634950704225
1972-10-01,10.419550485915492
1972-11-01,6.982133094366197
1972-12-01,3.420403271478873
1973-01-01,1.5853873186760563
1973-02-01,0.7329583045422535
1973-03-01,2.469891613802817
1973-04-01,5.6963990901408454
1973-05-01,9.306049128169015
1973-06-01,12.898079901408451
1973-07-01,15.533395669014086
1973-08-01,15.431970746478871
1973-09-01,13.047452661971832
1973-10-01,9.990867112676057
1973-11-01,6.400280585915493
1973-12-01,3.4552019134929575
1974-01-01,1.880116647605634
1974-02-01,1.3530892438732394
1974-03-01,2.3843529938732395
1974-04-01,5.714623687323943
1974-05-01,9.419715573239436
1974-06-01,13.079500464788733
1974-07-01,15.17794073943662
1974-08-01,15.519104873239437
1974-09-01,12.830903345070421
1974-10-01,9.886980092957748
1974-11-01,5.880653050704225
1974-12-01,3.652288730816901
1975-01-01,1.069789828415493
1975-02-01,1.405273442887324
1975-03-01,2.9561509617605632
1975-04-01,5.579074047887324
1975-05-01,8.727153864788733
1975-06-01,12.68242461971831
1975-07-01,15.364299056338028
1975-08-01,16.00416752112676
1975-09-01,13.485874197183099
1975-10-01,9.441007383098592
1975-11-01,6.102759163380282
1975-12-01,3.6511058461971833
1976-01-01,1.2584589594366198
1976-02-01,0.5426661585211268
1976-03-01,1.6572678258732394
1976-04-01,5.3955903280281685
1976-05-01,8.880501756338028
1976-06-01,12.61728376056338
1976-07-01,15.262420176056338
1976-08-01,15.597587500000001
1976-09-01,13.230771373239437
1976-10-01,9.936344629577464
1976-11-01,5.6965229
1976-12-01,3.251045324225352
1977-01-01,1.6338440747887324
1977-02-01,1.4495901091619718
1977-03-01,2.7351177430985913
1977-04-01,5.012819108450705
1977-05-01,9.432919835211267
1977-06-01,12.654888281690141
1977-07-01,14.971569683098592
1977-08-01,15.62405094366197
1977-09-01,13.288869985915493
1977-10-01,10.016752891549295
1977-11-01,6.456948732394366
1977-12-01,2.898313716591549
1978-01-01,1.2815525958450704
1978-02-01,1.6445862578873238
1978-03-01,2.269723816478873
1978-04-01,5.648671328169014
1978-05-01,10.035128705633802
1978-06-01,13.261663725352111
1978-07-01,15.68022390140845
1978-08-01,15.636374873239438
1978-09-01,13.320711415492958
1978-10-01,10.32232070140845
1978-11-01,6.478089235211268
1978-12-01,4.285004941971831
1979-01-01,3.1869360707042254
1979-02-01,1.9838110652112677
1979-03-01,2.3151133432394366
1979-04-01,5.374092208169014
1979-05-01,9.321096457746478
1979-06-01,13.22742902112676
1979-07-01,15.415534190140844
1979-08-01,15.262090147887324
1979-09-01,13.603749436619719
1979-10-01,11.020837901408452
1979-11-01,6.336955321126761
1979-12-01,3.533643254507042
1980-01-01,2.0204115328169014
1980-02-01,1.9694789761267606
1980-03-01,2.836157576338028
1980-04-01,5.227772909859155
1980-05-01,9.354038307042254
1980-06-01,13.186275866197182
1980-07-01,15.317712859154929
1980-08-01,15.304893830985915
1980-09-01,13.821729197183098
1980-10-01,9.564067969014085
1980-11-01,5.999408542253521
1980-12-01,4.382124776619718
1981-01-01,2.5408368160563377
1981-02-01,2.1759875641549296
1981-03-01,3.6870598666197187
1981-04-01,5.887117636619719
1981-05-01,9.318565709859154
1981-06-01,13.514387119718311
1981-07-01,15.466191647887326
1981-08-01,15.546998746478875
1981-09-01,13.768252126760563
1981-10-01,10.313352777464788
1981-11-01,7.084218212676056
1981-12-01,4.725310832394366
1982-01-01,2.957292583661972
1982-02-01,2.4517770674647887
1982-03-01,3.3989601750704224
1982-04-01,5.940209590140845
1982-05-01,9.554852583098592
1982-06-01,13.117765154929577
1982-07-01,15.688201485915494
1982-08-01,15.904943338028168
1982-09-01,13.672287612676056
1982-10-01,10.17292036056338
1982-11-01,6.36450538028169
1982-12-01,3.3149895422535214
1983-01-01,2.9487510991549293
1983-02-01,2.9440058232394364
1983-03-01,3.9173498126760564
1983-04-01,6.482573178873239
1983-05-01,9.46986411971831
1983-06-01,13.013713147887325
1983-07-01,15.605826387323946
1983-08-01,15.718227309859154
1983-09-01,13.705105633802816
1983-10-01,10.068483183098591
1983-11-01,6.0849334
1983-12-01,3.7667803626760565
1984-01-01,2.3483164615492957
1984-02-01,2.1484650064507043
1984-03-01,3.088729652112676
1984-04-01,5.244099392957747
