time,t
2006-01-01,6.241355581481481
2006-02-01,7.414749774074074
2006-03-01,9.718822374074072
2006-04-01,11.735170759259258
2006-05-01,14.914134888888888
2006-06-01,18.205041962962962
2006-07-01,22.332139814814813
2006-08-01,22.31137888888889
2006-09-01,18.351200962962963
2006-10-01,13.906322314814815
2006-11-01,8.260742196296295
2006-12-01,7.435763892592592
2007-01-01,5.5843098903703705
2007-02-01,5.845594607407407
2007-03-01,9.025824685185185
2007-04-01,11.949544222222222
2007-05-01,14.46263738888889
2007-06-01,17.92737262962963
2007-07-01,22.08452685185185
2007-08-01,22.037543370370372
2007-09-01,17.804651296296296
2007-10-01,13.137044203703704
2007-11-01,9.343388325925925
2007-12-01,6.674189796296297
2008-01-01,5.735351566666667
2008-02-01,6.9235749962962965
2008-03-01,8.453378192592593
2008-04-01,11.237413129629628
2008-05-01,14.778645814814816
2008-06-01,18.69697614814815
2008-07-01,21.950340074074074
2008-08-01,22.63151051851852
2008-09-01,18.069588962962964
2008-10-01,14.023112092592593
2008-11-01,10.115306777777779
2008-12-01,6.780671366666667
2009-01-01,6.4848090185185185
2009-02-01,7.872287370370371
2009-03-01,8.29014748888889
2009-04-01,11.251519111111111
2009-05-01,14.50726987037037
2009-06-01,19.277416092592595
2009-07-01,22.330801444444447
2009-08-01,21.425021740740743
2009-09-01,18.936487296296296
2009-10-01,14.118815111111111
2009-11-01,9.863245062962962
2009-12-01,6.71459055925926
2010-01-01,6.191153070370371
2010-02-01,7.592230859259259
2010-03-01,9.186414862962963
2010-04-01,11.497468111111111
2010-05-01,15.289858277777777
2010-06-01,20.049370555555555
2010-07-01,22.272641814814815
2010-08-01,22.80161311111111
2010-09-01,18.14322911111111
2010-10-01,14.366210851851852
2010-11-01,9.522388577777779
2010-12-01,7.144892948148148
2011-01-01,6.718352151851852
2011-02-01,6.903284114814816
2011-03-01,7.722222174074074
2011-04-01,11.527235222222222
2011-05-01,15.19003185185185
2011-06-01,19.879268
2011-07-01,22.15693714814815
2011-08-01,21.75198937037037
2011-09-01,17.761031537037038
2011-10-01,14.365053555555555
2011-11-01,9.290183703703704
2011-12-01,5.461986398518518
2012-01-01,5.717592574074074
2012-02-01,6.426576981481482
2012-03-01,8.237883296296296
2012-04-01,11.602394444444444
2012-05-01,14.49030662962963
2012-06-01,19.659396740740743
2012-07-01,22.56995088888889
2012-08-01,22.07696759259259
2012-09-01,17.95638025925926
2012-10-01,13.651511851851852
2012-11-01,9.707609937037036
2012-12-01,6.222222247222222
2013-01-01,5.581524859259259
2013-02-01,7.086914048148149
2013-03-01,9.721317955555556
2013-04-01,11.0893012
2013-05-01,14.76298464814815
2013-06-01,19.755099851851853
2013-07-01,22.600115814814814
2013-08-01,22.530309629629627
2013-09-01,18.533673333333333
2013-10-01,14.338903296296296
2013-11-01,9.750434103703704
2013-12-01,6.774305561111111
