time,t
1970-01-01,3.081626681785714
1970-02-01,3.3579799095714287
1970-03-01,4.757045200428571
1970-04-01,6.8230189985714285
1970-05-01,10.027762277142857
1970-06-01,13.316713135714286
1970-07-01,15.263085878571427
1970-08-01,16.366741078571426
1970-09-01,14.778780714285716
1970-10-01,11.582170764285715
1970-11-01,7.515806372857142
1970-12-01,5.299441967142857
1971-01-01,4.143513429577465
1971-02-01,3.1392220450704227
1971-03-01,4.150074273802817
1971-04-01,6.847119812676056
1971-05-01,10.36407898169014
1971-06-01,13.431599394366197
1971-07-01,15.736259288732395
1971-08-01,16.363253746478872
1971-09-01,15.210909943661973
1971-10-01,11.952217218309858
1971-11-01,8.248665811267605
1971-12-01,6.167982494366197
1972-01-01,4.341728086197183
1972-02-01,4.293133809859155
1972-03-01,4.591342992957746
1972-04-01,7.49077079859155
1972-05-01,10.339128529577465
1972-06-01,13.602731647887325
1972-07-01,15.875164985915493
1972-08-01,16.379731492957745
1972-09-01,15.179921408450705
1972-10-01,11.973907908450704
1972-11-01,8.299419604225353
1972-12-01,5.396800745070423
1973-01-01,3.9761773802816904
1973-02-01,3.6011911315492955
1973-03-01,4.9129758943661965
1973-04-01,7.767220518309859
1973-05-01,10.685368084507042
1973-06-01,14.076048084507041
1973-07-01,16.57812501408451
1973-08-01,16.705380690140846
1973-09-01,14.657790514084509
1973-10-01,11.763823211267606
1973-11-01,8.601590012676057
1973-12-01,5.73134901971831
1974-01-01,4.424337031338029
1974-02-01,4.119016816901409
1974-03-01,4.916235709859155
1974-04-01,7.45429411830986
1974-05-01,10.499188509859154
1974-06-01,13.631285711267607
1974-07-01,15.783547007042255
1974-08-01,16.062293718309856
1974-09-01,14.312499950704225
1974-10-01,11.529310570422535
1974-11-01,7.597986337183098
1974-12-01,5.421242315492957
1975-01-01,3.449713907887324
1975-02-01,3.917308535211267
1975-03-01,5.151270904225352
1975-04-01,7.37922263943662
1975-05-01,10.054976333802816
1975-06-01,13.45851673943662
1975-07-01,16.206068387323946
1975-08-01,17.066997753521125
1975-09-01,14.866169640845072
1975-10-01,11.23990427887324
1975-11-01,8.173869373239436
1975-12-01,5.783712046478874
1976-01-01,3.3610392890140846
1976-02-01,3.3525803315915494
1976-03-01,4.340765293661972
1976-04-01,7.155768622535211
1976-05-01,10.133995426760563
1976-06-01,13.117008690140846
1976-07-01,15.964211035211267
1976-08-01,16.537480746478874
1976-09-01,14.671709950704226
1976-10-01,11.362827330985915
1976-11-01,7.653155263380281
1976-12-01,5.3261168535211265
1977-01-01,4.398052384112676
1977-02-01,4.017578121267606
1977-03-01,4.9217511943661965
1977-04-01,6.902948936619718
1977-05-01,10.4534276
1977-06-01,13.31856571830986
1977-07-01,15.609072359154931
1977-08-01,16.46502254225352
1977-09-01,14.618122866197183
1977-10-01,11.272969816901409
1977-11-01,8.301331428169014
1977-12-01,5.030259714084507
1978-01-01,3.6216714242253523
1978-02-01,3.7343612461267606
1978-03-01,4.443221836619718
1978-04-01,7.074562640845071
1978-05-01,10.874422328169015
1978-06-01,13.784454852112676
1978-07-01,16.314453112676055
1978-08-01,16.68741744366197
1978-09-01,14.748597014084508
1978-10-01,11.927968211267606
1978-11-01,8.657460352112675
1978-12-01,6.6170774535211265
1979-01-01,5.706481076056338
1979-02-01,4.327368508239436
1979-03-01,4.699053696478874
1979-04-01,6.953097470422535
1979-05-01,10.156181236619718
1979-06-01,13.78726066197183
1979-07-01,15.993906887323945
1979-08-01,16.20529821830986
1979-09-01,14.69309804225352
1979-10-01,12.22826805633803
1979-11-01,8.096418349295774
1979-12-01,5.6564700661971825
1980-01-01,4.399304027323943
1980-02-01,4.503603660563381
1980-03-01,5.127833412676056
1980-04-01,7.017069235211268
1980-05-01,10.168133769014085
1980-06-01,13.91272835915493
1980-07-01,15.929178605633803
1980-08-01,16.247084091549294
1980-09-01,15.039103788732394
1980-10-01,11.282377887323944
1980-11-01,7.805086364788732
1980-12-01,6.387310197183099
1981-01-01,4.742159990704225
1981-02-01,4.537013102816902
1981-03-01,5.666098146478873
1981-04-01,7.351067342253522
1981-05-01,10.197747028169013
1981-06-01,13.85322673943662
1981-07-01,15.933511295774647
1981-08-01,16.298195408450706
1981-09-01,15.058387492957747
1981-10-01,11.99017938028169
1981-11-01,8.7411972028169
1981-12-01,6.540658001408451
1982-01-01,4.918615200845071
1982-02-01,4.7020934304225355
1982-03-01,5.5336570281690145
1982-04-01,7.396511877464788
1982-05-01,10.46804853943662
1982-06-01,13.460978725352113
1982-07-01,16.187981323943664
1982-08-01,16.484842570422533
1982-09-01,15.028320246478874
1982-10-01,12.018142035211268
1982-11-01,8.140336145070421
1982-12-01,5.467897235211268
1983-01-01,5.03461984
1983-02-01,5.03962641971831
1983-03-01,5.738198723943662
1983-04-01,7.936344615492957
1983-05-01,10.563063873239436
1983-06-01,13.463812161971832
1983-07-01,16.17197126760563
1983-08-01,16.38054302112676
1983-09-01,14.836281401408453
1983-10-01,11.57650202112676
1983-11-01,7.996011236619718
1983-12-01,5.594176369014085
1984-01-01,4.516697845633803
1984-02-01,4.432218310704225
1984-03-01,4.988831418309859
1984-04-01,6.755570528169014
1984-05-01,10.096707176056338
1984-06-01,13.491816133802816
