time,t
1970-01-01,10.55666847
1970-02-01,10.638853235714285
1970-03-01,11.490108858571428
1970-04-01,14.424483821428572
1970-05-01,17.427455414285713
1970-06-01,21.236927985714285
1970-07-01,23.90477114285714
1970-08-01,23.808356628571428
1970-09-01,21.348437442857144
1970-10-01,17.77381417142857
1970-11-01,14.595926342857142
1970-12-01,11.618889485714286
1971-01-01,11.16653831830986
1971-02-01,10.93893046338028
1971-03-01,11.825827985915494
1971-04-01,14.082471408450704
1971-05-01,17.313407859154932
1971-06-01,21.472766352112675
1971-07-01,24.130570633802815
1971-08-01,24.018417056338027
1971-09-01,21.19117242253521
1971-10-01,18.08405318309859
1971-11-01,14.810780746478873
1971-12-01,12.15212368309859
1972-01-01,11.083846856338027
1972-02-01,11.128328564788733
1972-03-01,12.266010091549296
1972-04-01,14.597862549295776
1972-05-01,17.92587752112676
1972-06-01,21.770810422535213
1972-07-01,24.186330816901407
1972-08-01,24.074837647887325
1972-09-01,21.62812223943662
1972-10-01,18.16926161971831
1972-11-01,15.083681823943662
1972-12-01,12.333447911267605
1973-01-01,11.181489335211268
1973-02-01,11.205724591549297
1973-03-01,12.13017164084507
1973-04-01,14.186674746478873
1973-05-01,17.52617464084507
1973-06-01,21.468887507042254
1973-07-01,24.43074666197183
1973-08-01,24.230826394366197
1973-09-01,21.769173647887325
1973-10-01,17.94261667605634
1973-11-01,14.57963795774648
1973-12-01,12.429219852112677
1974-01-01,11.371753950704225
1974-02-01,11.028333998591549
1974-03-01,12.161119056338027
1974-04-01,14.228061676056338
1974-05-01,17.56597993661972
1974-06-01,21.493879309859153
1974-07-01,23.98306836619718
1974-08-01,24.226026070422535
1974-09-01,21.697430690140845
1974-10-01,18.36959458450704
1974-11-01,15.079142781690141
1974-12-01,12.487153392957747
1975-01-01,11.019820057746479
1975-02-01,11.003699915492957
1975-03-01,11.918051295774648
1975-04-01,14.494539521126761
1975-05-01,17.938339056338027
1975-06-01,21.64675947887324
1975-07-01,23.983109605633803
1975-08-01,24.196096507042252
1975-09-01,21.861355605633804
1975-10-01,18.30954281690141
1975-11-01,14.885989830985915
1975-12-01,12.128933788732395
1976-01-01,10.626196664788731
1976-02-01,10.930444032394366
1976-03-01,12.23309581690141
1976-04-01,14.11725628169014
1976-05-01,18.03732950704225
1976-06-01,21.429508746478874
1976-07-01,24.362552253521127
1976-08-01,23.875371323943664
1976-09-01,21.698819915492955
1976-10-01,18.2488584084507
1976-11-01,14.621410154929576
1976-12-01,12.544701795774648
1977-01-01,10.60817836056338
1977-02-01,11.242380070422534
1977-03-01,12.276724807042253
1977-04-01,14.765033514084507
1977-05-01,18.006588345070423
1977-06-01,21.904228028169015
1977-07-01,24.322279408450704
1977-08-01,23.942795464788734
1977-09-01,21.41701961971831
1977-10-01,18.499463429577467
1977-11-01,15.187486267605635
1977-12-01,13.07780867887324
1978-01-01,11.463317007042253
1978-02-01,10.949081233802817
1978-03-01,12.318139323943662
1978-04-01,14.653237767605633
1978-05-01,17.839197260563378
1978-06-01,21.718626183098593
1978-07-01,23.962175478873238
1978-08-01,23.881739690140844
1978-09-01,21.432864788732395
1978-10-01,17.92715671830986
1978-11-01,15.30364216197183
1978-12-01,12.203482556338027
1979-01-01,11.516257725352112
1979-02-01,10.959369550704224
1979-03-01,12.470648126760564
1979-04-01,14.29928202112676
1979-05-01,17.406662612676055
1979-06-01,21.525748211267604
1979-07-01,24.428752211267607
1979-08-01,24.40048691549296
1979-09-01,21.826474549295774
1979-10-01,18.56570476056338
1979-11-01,14.783601964788732
1979-12-01,12.462065359154929
1980-01-01,11.086075053521126
1980-02-01,11.187720084507042
1980-03-01,12.915314161971832
1980-04-01,14.616513528169016
1980-05-01,17.58874335915493
1980-06-01,21.590902774647887
1980-07-01,24.47196857746479
1980-08-01,24.260783422535212
1980-09-01,21.546696225352115
1980-10-01,18.015762577464788
1980-11-01,14.89213804225352
1980-12-01,12.510192
1981-01-01,10.86805402112676
1981-02-01,11.334809630985916
1981-03-01,12.140226105633804
1981-04-01,14.427816936619717
1981-05-01,17.656415112676058
1981-06-01,21.899262774647887
1981-07-01,24.580064323943663
1981-08-01,24.196646647887324
1981-09-01,21.43114546478873
1981-10-01,17.92264528169014
1981-11-01,14.591576795774648
1981-12-01,12.483811042253521
1982-01-01,11.31758912112676
1982-02-01,11.038306028169014
1982-03-01,12.4540328028169
1982-04-01,14.976122408450705
1982-05-01,17.76595515492958
1982-06-01,21.57016118309859
1982-07-01,24.469121366197182
1982-08-01,24.18120057746479
1982-09-01,21.67954985915493
1982-10-01,18.3396375
1982-11-01,14.442960450704225
1982-12-01,12.496245
1983-01-01,11.008266436619717
1983-02-01,11.403058984507043
1983-03-01,12.28896618169014
1983-04-01,14.707567619718311
1983-05-01,17.683744971830986
1983-06-01,21.462601732394365
1983-07-01,24.32124784507042
1983-08-01,24.332938971830984
1983-09-01,21.763176732394363
1983-10-01,17.858219647887324
1983-11-01,14.870295992957747
1983-12-01,12.387310176056339
1984-01-01,11.020906697183097
1984-02-01,10.998239404225352
1984-03-01,12.336542690140845
1984-04-01,14.509229211267606
1984-05-01,17.67756938028169
1984-06-01,21.652453830985916
1984-07-01,24.474045549295774
1984-08-01,24.22377033802817
1984-09-01,21.357545718309858
1984-10-01,18.10335052112676
1984-11-01,14.877338274647887
1984-12-01,12.638699330985915
1985-01-01,10.644957671830987
1985-02-01,10.927968183098592
1985-03-01,12.078991528169015
1985-04-01,14.3243013028169
1985-05-01,17.638795577464787
1985-06-01,21.777398760563383
1985-07-01,24.298085450704225
1985-08-01,24.179013591549296
1985-09-01,21.517908295774646
1985-10-01,18.56461820422535
1985-11-01,15.168821514084508
1985-12-01,12.857655602816902
1986-01-01,11.17688154084507
1986-02-01,11.448998676056338
1986-03-01,12.420375816901409
1986-04-01,14.600971042253521
1986-05-01,17.788416112676057
1986-06-01,21.798979394366196
1986-07-01,24.407886732394363
1986-08-01,24.19956261971831
1986-09-01,21.358357225352115
1986-10-01,18.688820436619718
1986-11-01,15.08684526056338
1986-12-01,12.23806114084507
1987-01-01,10.921008470422535
1987-02-01,10.362332190140844
1987-03-01,12.01317668309859
